country,Arrival_Regions,year,numArrivals
Spain,East Asia/Pacific,2016,1905.0
Spain,East Asia/Pacific,2017,2299.0
Spain,East Asia/Pacific,2018,2561.0
Spain,East Asia/Pacific,2019,2977.0
Spain,Europe,2010,48290.0
Spain,Europe,2011,51420.0
Spain,Europe,2012,52243.0
Spain,Europe,2013,55273.0
Spain,Europe,2014,59035.0
Spain,Europe,2015,61667.0
Spain,Europe,2016,67047.0
Spain,Europe,2017,71696.0
Spain,Europe,2018,71904.0
Spain,Europe,2019,71378.0
Spain,Middle East,2010,68.0
Spain,Middle East,2011,110.0
Spain,Middle East,2012,170.0
Spain,Middle East,2013,217.0
Spain,Middle East,2014,251.0
Spain,Middle East,2015,218.0
Spain,Middle East,2016,387.0
Spain,Middle East,2017,466.0
Spain,Middle East,2018,416.0
Spain,Middle East,2019,425.0
Spain,South Asia,2010,30.0
Spain,South Asia,2011,74.0
Spain,South Asia,2012,91.0
Spain,South Asia,2013,102.0
Spain,South Asia,2014,119.0
Spain,South Asia,2015,121.0
Spain,South Asia,2016,159.0
Spain,South Asia,2017,227.0
Spain,South Asia,2018,321.0
Spain,South Asia,2019,298.0
Spain,Others,2010,407.0
Spain,Others,2011,1.0
Sweden,Africa,2010,13.0
Sweden,Africa,2011,41.0
Sweden,Africa,2012,35.0
Sweden,Africa,2013,70.0
Sweden,Africa,2014,26.0
Sweden,Africa,2015,31.0
Sweden,Africa,2016,27.0
Sweden,Africa,2017,27.0
Sweden,Africa,2018,31.0
Sweden,Africa,2019,34.0
Sweden,Americas,2010,226.0
Sweden,Americas,2011,671.0
Sweden,Americas,2012,652.0
Sweden,Americas,2013,724.0
Sweden,Americas,2014,314.0
Sweden,Americas,2015,336.0
Sweden,Americas,2016,350.0
Sweden,Americas,2017,486.0
Sweden,Americas,2018,516.0
Sweden,Americas,2019,613.0
Sweden,East Asia/Pacific,2010,174.0
Sweden,East Asia/Pacific,2011,356.0
Sweden,East Asia/Pacific,2012,314.0
Sweden,East Asia/Pacific,2013,363.0
Sweden,East Asia/Pacific,2014,281.0
Sweden,East Asia/Pacific,2015,334.0
Sweden,East Asia/Pacific,2016,390.0
Sweden,East Asia/Pacific,2017,430.0
Sweden,East Asia/Pacific,2018,417.0
Sweden,East Asia/Pacific,2019,468.0
Sweden,Europe,2010,4470.0
Sweden,Europe,2011,18249.0
Sweden,Europe,2012,18922.0
Sweden,Europe,2013,17531.0
Sweden,Europe,2014,4410.0
Sweden,Europe,2015,4980.0
Sweden,Europe,2016,5108.0
Sweden,Europe,2017,5143.0
Sweden,Europe,2018,5304.0
Sweden,Europe,2019,5689.0
Sweden,Middle East,2011,33.0
Sweden,Middle East,2012,44.0
Sweden,Middle East,2013,39.0
Sweden,South Asia,2010,26.0
Sweden,South Asia,2011,56.0
Sweden,South Asia,2012,45.0
Sweden,South Asia,2013,77.0
Sweden,South Asia,2014,77.0
Sweden,South Asia,2015,92.0
Sweden,South Asia,2016,88.0
Sweden,South Asia,2017,109.0
Sweden,South Asia,2018,110.0
Sweden,South Asia,2019,118.0
Sweden,Others,2010,274.0
Sweden,Others,2014,553.0
Sweden,Others,2015,710.0
Sweden,Others,2016,820.0
Sweden,Others,2017,859.0
Sweden,Others,2018,1061.0
Sweden,Others,2019,694.0
Switzerland,Africa,2010,78.0
Switzerland,Africa,2011,74.0
Switzerland,Africa,2012,82.0
Switzerland,Africa,2013,79.0
Switzerland,Africa,2014,75.0
Switzerland,Africa,2015,79.0
Switzerland,Africa,2016,93.0
Switzerland,Africa,2017,94.0
Switzerland,Africa,2018,97.0
Switzerland,Africa,2019,100.0
Switzerland,Americas,2010,916.0
Switzerland,Americas,2011,924.0
Switzerland,Americas,2012,952.0
Switzerland,Americas,2013,1004.0
Switzerland,Americas,2014,1037.0
Switzerland,Americas,2015,1096.0
Switzerland,Americas,2016,1202.0
Switzerland,Americas,2017,1361.0
Switzerland,Americas,2018,1495.0
Switzerland,Americas,2019,1616.0
Switzerland,East Asia/Pacific,2010,1074.0
Switzerland,East Asia/Pacific,2011,1300.0
Switzerland,East Asia/Pacific,2012,1491.0
Switzerland,East Asia/Pacific,2013,1696.0
Switzerland,East Asia/Pacific,2014,1847.0
Switzerland,East Asia/Pacific,2015,2242.0
Switzerland,East Asia/Pacific,2016,2908.0
Switzerland,East Asia/Pacific,2017,3270.0
Switzerland,East Asia/Pacific,2018,3414.0
Switzerland,East Asia/Pacific,2019,3408.0
Switzerland,Europe,2010,6237.0
Switzerland,Europe,2011,5868.0
Switzerland,Europe,2012,5612.0
Switzerland,Europe,2013,5720.0
Switzerland,Europe,2014,5676.0
Switzerland,Europe,2015,5250.0
Switzerland,Europe,2016,6199.0
Switzerland,Europe,2017,6409.0
Switzerland,Europe,2018,6709.0
Switzerland,Europe,2019,6693.0
Switzerland,Middle East,2010,157.0
Switzerland,Middle East,2011,167.0
Switzerland,Middle East,2012,211.0
Switzerland,Middle East,2013,256.0
Switzerland,Middle East,2014,307.0
Switzerland,Middle East,2015,372.0
Switzerland,South Asia,2010,166.0
Switzerland,South Asia,2011,201.0
Switzerland,South Asia,2012,218.0
Switzerland,South Asia,2013,213.0
Switzerland,South Asia,2014,217.0
Switzerland,South Asia,2015,266.0
Taiwan,Africa,2010,8.0
Taiwan,Africa,2011,9.0
Taiwan,Africa,2012,9.0
Taiwan,Africa,2013,9.0
Taiwan,Africa,2014,10.0
Taiwan,Africa,2015,10.0
Taiwan,Africa,2016,11.0
Taiwan,Africa,2017,12.0
Taiwan,Africa,2018,12.0
Taiwan,Africa,2019,13.0
Taiwan,Americas,2010,475.0
Taiwan,Americas,2011,495.0
Taiwan,Americas,2012,497.0
Taiwan,Americas,2013,502.0
Taiwan,Americas,2014,565.0
Taiwan,Americas,2015,588.0
Taiwan,Americas,2016,649.0
Taiwan,Americas,2017,702.0
Taiwan,Americas,2018,733.0
Taiwan,Americas,2019,766.0
Taiwan,East Asia/Pacific,2010,4818.0
Taiwan,East Asia/Pacific,2011,5297.0
Taiwan,East Asia/Pacific,2012,6513.0
Taiwan,East Asia/Pacific,2013,7179.0
Taiwan,East Asia/Pacific,2014,9016.0
Taiwan,East Asia/Pacific,2015,9509.0
Taiwan,East Asia/Pacific,2016,9670.0
Taiwan,East Asia/Pacific,2017,9638.0
Taiwan,East Asia/Pacific,2018,9907.0
Taiwan,East Asia/Pacific,2019,10632.0
Taiwan,Europe,2010,203.0
Taiwan,Europe,2011,212.0
Taiwan,Europe,2012,218.0
Taiwan,Europe,2013,223.0
Taiwan,Europe,2014,265.0
Taiwan,Europe,2015,274.0
Taiwan,Europe,2016,300.0
Taiwan,Europe,2017,330.0
Taiwan,Europe,2018,350.0
Taiwan,Europe,2019,387.0
Taiwan,Middle East,2010,13.0
Taiwan,Middle East,2011,14.0
Taiwan,Middle East,2012,13.0
Taiwan,Middle East,2013,14.0
Taiwan,Middle East,2014,17.0
Taiwan,Middle East,2015,19.0
Taiwan,Middle East,2016,20.0
Taiwan,Middle East,2017,21.0
Taiwan,Middle East,2018,22.0
Taiwan,Middle East,2019,24.0
Taiwan,South Asia,2010,24.0
Taiwan,South Asia,2011,24.0
Taiwan,South Asia,2012,23.0
Taiwan,South Asia,2013,23.0
Taiwan,South Asia,2014,30.0
Taiwan,South Asia,2015,32.0
Taiwan,South Asia,2016,34.0
Taiwan,South Asia,2017,35.0
Taiwan,South Asia,2018,38.0
Taiwan,South Asia,2019,40.0
Taiwan,Others,2010,26.0
Taiwan,Others,2011,36.0
Taiwan,Others,2012,38.0
Taiwan,Others,2013,65.0
Taiwan,Others,2014,7.0
Taiwan,Others,2015,7.0
Taiwan,Others,2016,8.0
Taiwan,Others,2017,2.0
Taiwan,Others,2018,5.0
Taiwan,Others,2019,2.0
Thailand,Africa,2010,122.0
Thailand,Africa,2011,141.0
Thailand,Africa,2012,157.0
Thailand,Africa,2013,163.0
Thailand,Africa,2014,163.0
Thailand,Africa,2015,165.0
Thailand,Africa,2016,173.0
Thailand,Africa,2017,192.0
Thailand,Africa,2018,200.0
Thailand,Africa,2019,197.0
Thailand,Americas,2010,792.0
Thailand,Americas,2011,886.0
Thailand,Americas,2012,1007.0
Thailand,Americas,2013,1104.0
Thailand,Americas,2014,1049.0
Thailand,Americas,2015,1169.0
Thailand,Americas,2016,1342.0
Thailand,Americas,2017,1449.0
Thailand,Americas,2018,1534.0
Thailand,Americas,2019,1560.0
Thailand,East Asia/Pacific,2010,9091.0
Thailand,East Asia/Pacific,2011,11481.0
Thailand,East Asia/Pacific,2012,13811.0
Thailand,East Asia/Pacific,2013,17117.0
Thailand,East Asia/Pacific,2014,15712.0
Thailand,East Asia/Pacific,2015,21018.0
Thailand,East Asia/Pacific,2016,22780.0
Thailand,East Asia/Pacific,2017,25114.0
Thailand,East Asia/Pacific,2018,27137.0
Thailand,East Asia/Pacific,2019,28544.0
Thailand,Europe,2010,4445.0
Thailand,Europe,2011,5059.0
Thailand,Europe,2012,5580.0
Thailand,Europe,2013,6289.0
Thailand,Europe,2014,6166.0
Thailand,Europe,2015,5615.0
Thailand,Europe,2016,6170.0
Thailand,Europe,2017,6497.0
Thailand,Europe,2018,6789.0
Thailand,Europe,2019,6725.0
Thailand,Middle East,2010,331.0
Thailand,Middle East,2011,379.0
Thailand,Middle East,2012,538.0
Thailand,Middle East,2013,548.0
Thailand,Middle East,2014,507.0
Thailand,Middle East,2015,582.0
Thailand,Middle East,2016,660.0
Thailand,Middle East,2017,566.0
Thailand,Middle East,2018,582.0
Thailand,Middle East,2019,533.0
Thailand,South Asia,2010,1153.0
Thailand,South Asia,2011,1285.0
Thailand,South Asia,2012,1260.0
Thailand,South Asia,2013,1327.0
Thailand,South Asia,2014,1214.0
Thailand,South Asia,2015,1374.0
Thailand,South Asia,2016,1406.0
Thailand,South Asia,2017,1774.0
Thailand,South Asia,2018,1936.0
Thailand,South Asia,2019,2357.0
Thailand,Others,2010,1.0
Turkiye,Africa,2010,247.0
Turkiye,Africa,2011,301.0
Turkiye,Africa,2012,372.0
Turkiye,Africa,2013,420.0
Turkiye,Africa,2014,491.0
Turkiye,Africa,2015,535.0
Turkiye,Africa,2016,493.0
Turkiye,Africa,2017,590.0
Turkiye,Africa,2018,817.0
Turkiye,Africa,2019,998.0
Turkiye,Americas,2010,550.0
Turkiye,Americas,2011,660.0
Turkiye,Americas,2012,714.0
Turkiye,Americas,2013,790.0
Turkiye,Americas,2014,846.0
Turkiye,Americas,2015,936.0
Turkiye,Americas,2016,593.0
Turkiye,Americas,2017,574.0
Turkiye,Americas,2018,827.0
Turkiye,Americas,2019,1029.0
Turkiye,East Asia/Pacific,2010,628.0
Turkiye,East Asia/Pacific,2011,721.0
Turkiye,East Asia/Pacific,2012,784.0
Turkiye,East Asia/Pacific,2013,848.0
Turkiye,East Asia/Pacific,2014,1032.0
Turkiye,East Asia/Pacific,2015,1074.0
Turkiye,East Asia/Pacific,2016,620.0
Turkiye,East Asia/Pacific,2017,813.0
Turkiye,East Asia/Pacific,2018,1254.0
Turkiye,East Asia/Pacific,2019,1470.0
Turkiye,Europe,2010,21666.0
Turkiye,Europe,2011,23501.0
Turkiye,Europe,2012,24167.0
Turkiye,Europe,2013,26157.0
Turkiye,Europe,2014,27263.0
Turkiye,Europe,2015,26411.0
Turkiye,Europe,2016,18761.0
Turkiye,Europe,2017,23874.0
Turkiye,Europe,2018,29429.0
Turkiye,Europe,2019,33517.0
Turkiye,Middle East,2010,1896.0
Turkiye,Middle East,2011,2133.0
Turkiye,Middle East,2012,2377.0
Turkiye,Middle East,2013,3244.0
Turkiye,Middle East,2014,3554.0
Turkiye,Middle East,2015,3663.0
Turkiye,Middle East,2016,2374.0
Turkiye,Middle East,2017,3406.0
Turkiye,Middle East,2018,4391.0
Turkiye,Middle East,2019,4854.0
Turkiye,South Asia,2010,1982.0
Turkiye,South Asia,2011,1992.0
Turkiye,South Asia,2012,1319.0
Turkiye,South Asia,2013,1348.0
Turkiye,South Asia,2014,1787.0
Turkiye,South Asia,2015,1931.0
Turkiye,South Asia,2016,1852.0
Turkiye,South Asia,2017,2727.0
Turkiye,South Asia,2018,2345.0
Turkiye,South Asia,2019,2551.0
Turkiye,Others,2010,4395.0
Turkiye,Others,2011,5345.0
Turkiye,Others,2012,5965.0
Turkiye,Others,2013,4989.0
Turkiye,Others,2014,4838.0
Turkiye,Others,2015,4929.0
Turkiye,Others,2016,5595.0
Turkiye,Others,2017,5617.0
Turkiye,Others,2018,6705.0
Turkiye,Others,2019,6774.0
United Arab Emirates,Africa,2015,901.0
United Arab Emirates,Africa,2016,937.0
United Arab Emirates,Africa,2017,1013.0
United Arab Emirates,Africa,2018,1196.0
United Arab Emirates,Africa,2019,1370.0
United Arab Emirates,Americas,2014,3214.0
United Arab Emirates,Americas,2015,1175.0
United Arab Emirates,Americas,2016,1135.0
United Arab Emirates,Americas,2017,1186.0
United Arab Emirates,Americas,2018,1208.0
United Arab Emirates,Americas,2019,1245.0
United Arab Emirates,East Asia/Pacific,2014,2097.0
United Arab Emirates,East Asia/Pacific,2015,1766.0
United Arab Emirates,East Asia/Pacific,2016,1882.0
United Arab Emirates,East Asia/Pacific,2017,2203.0
United Arab Emirates,East Asia/Pacific,2018,2263.0
United Arab Emirates,East Asia/Pacific,2019,2474.0
United Arab Emirates,Europe,2014,2710.0
United Arab Emirates,Europe,2015,5006.0
United Arab Emirates,Europe,2016,5209.0
United Arab Emirates,Europe,2017,5653.0
United Arab Emirates,Europe,2018,5943.0
United Arab Emirates,Europe,2019,6256.0
United Arab Emirates,Middle East,2014,5391.0
United Arab Emirates,Middle East,2015,7102.0
United Arab Emirates,Middle East,2016,8049.0
United Arab Emirates,Middle East,2017,7598.0
United Arab Emirates,Middle East,2018,8056.0
United Arab Emirates,Middle East,2019,9368.0
United Arab Emirates,South Asia,2014,2407.0
United Arab Emirates,South Asia,2015,3364.0
United Arab Emirates,South Asia,2016,3683.0
United Arab Emirates,South Asia,2017,4152.0
United Arab Emirates,South Asia,2018,4425.0
United Arab Emirates,South Asia,2019,4568.0
United Arab Emirates,Others,2014,413.0
United Arab Emirates,Others,2015,0.3
United Arab Emirates,Others,2016,0.3
United Arab Emirates,Others,2017,0.1
United Arab Emirates,Others,2018,0.1
United Arab Emirates,Others,2019,0.0
United Kingdom,Africa,2010,645.0
United Kingdom,Africa,2011,605.0
United Kingdom,Africa,2012,638.0
United Kingdom,Africa,2013,654.0
United Kingdom,Africa,2014,639.0
United Kingdom,Africa,2015,674.0
United Kingdom,Africa,2016,632.0
United Kingdom,Africa,2017,732.0
United Kingdom,Africa,2018,730.0
United Kingdom,Africa,2019,679.0
United Kingdom,Americas,2010,3795.0
United Kingdom,Americas,2011,4234.0
United Kingdom,Americas,2012,4051.0
United Kingdom,Americas,2013,4201.0
United Kingdom,Americas,2014,4387.0
United Kingdom,Americas,2015,5015.0
United Kingdom,Americas,2016,5565.0
United Kingdom,Americas,2017,6490.0
United Kingdom,Americas,2018,6311.0
United Kingdom,Americas,2019,6284.0
United Kingdom,East Asia/Pacific,2010,2427.0
United Kingdom,East Asia/Pacific,2011,2653.0
United Kingdom,East Asia/Pacific,2012,2592.0
United Kingdom,East Asia/Pacific,2013,2904.0
United Kingdom,East Asia/Pacific,2014,3046.0
United Kingdom,East Asia/Pacific,2015,3461.0
United Kingdom,East Asia/Pacific,2016,3759.0
United Kingdom,East Asia/Pacific,2017,4348.0
United Kingdom,East Asia/Pacific,2018,4277.0
United Kingdom,East Asia/Pacific,2019,4211.0
United Kingdom,Europe,2010,22501.0
United Kingdom,Europe,2011,23264.0
United Kingdom,Europe,2012,23794.0
United Kingdom,Europe,2013,24587.0
United Kingdom,Europe,2014,25960.0
United Kingdom,Europe,2015,26239.0
United Kingdom,Europe,2016,27558.0
United Kingdom,Europe,2017,27568.0
United Kingdom,Europe,2018,26972.0
United Kingdom,Europe,2019,27574.0
United Kingdom,Middle East,2010,550.0
United Kingdom,Middle East,2011,641.0
United Kingdom,Middle East,2012,681.0
United Kingdom,Middle East,2013,744.0
United Kingdom,Middle East,2014,802.0
United Kingdom,Middle East,2015,887.0
United Kingdom,Middle East,2016,1066.0
United Kingdom,Middle East,2017,1155.0
United Kingdom,Middle East,2018,1219.0
United Kingdom,Middle East,2019,1328.0
United Kingdom,South Asia,2010,481.0
United Kingdom,South Asia,2011,490.0
United Kingdom,South Asia,2012,466.0
United Kingdom,South Asia,2013,477.0
United Kingdom,South Asia,2014,503.0
United Kingdom,South Asia,2015,517.0
United Kingdom,South Asia,2016,550.0
United Kingdom,South Asia,2017,787.0
United Kingdom,South Asia,2018,775.0
United Kingdom,South Asia,2019,782.0
United States of America,Africa,2010,311.0
United States of America,Africa,2011,344.0
United States of America,Africa,2012,381.0
United States of America,Africa,2013,468.0
United States of America,Africa,2014,530.0
United States of America,Africa,2015,570.0
United States of America,Africa,2016,574.0
United States of America,Africa,2017,585.0
United States of America,Africa,2018,598.0
United States of America,Africa,2019,567.0
United States of America,Americas,2010,38859.0
United States of America,Americas,2011,40591.0
United States of America,Americas,2012,43168.0
United States of America,Americas,2013,45402.0
United States of America,Americas,2014,47898.0
United States of America,Americas,2015,47329.0
United States of America,Americas,2016,46459.0
United States of America,Americas,2017,46676.0
United States of America,Americas,2018,48966.0
United States of America,Americas,2019,48062.0
United States of America,East Asia/Pacific,2010,7369.0
United States of America,East Asia/Pacific,2011,7956.0
United States of America,East Asia/Pacific,2012,8942.0
United States of America,East Asia/Pacific,2013,10037.0
United States of America,East Asia/Pacific,2014,10262.0
United States of America,East Asia/Pacific,2015,11358.0
United States of America,East Asia/Pacific,2016,11765.0
United States of America,East Asia/Pacific,2017,12261.0
United States of America,East Asia/Pacific,2018,11953.0
United States of America,East Asia/Pacific,2019,12184.0
United States of America,Europe,2010,12432.0
United States of America,Europe,2011,13408.0
United States of America,Europe,2012,13138.0
United States of America,Europe,2013,14125.0
United States of America,Europe,2014,14849.0
United States of America,Europe,2015,16439.0
United States of America,Europe,2016,15506.0
United States of America,Europe,2017,15633.0
United States of America,Europe,2018,16083.0
United States of America,Europe,2019,16382.0
United States of America,Middle East,2010,296.0
United States of America,Middle East,2011,386.0
United States of America,Middle East,2012,486.0
United States of America,Middle East,2013,572.0
United States of America,Middle East,2014,684.0
United States of America,Middle East,2015,731.0
United States of America,Middle East,2016,681.0
United States of America,Middle East,2017,550.0
United States of America,Middle East,2018,576.0
United States of America,Middle East,2019,577.0
United States of America,South Asia,2010,738.0
United States of America,South Asia,2011,792.0
United States of America,South Asia,2012,852.0
United States of America,South Asia,2013,1040.0
United States of America,South Asia,2014,1156.0
United States of America,South Asia,2015,1346.0
United States of America,South Asia,2016,1422.0
United States of America,South Asia,2017,1481.0
United States of America,South Asia,2018,1570.0
United States of America,South Asia,2019,1671.0
United States of America,Others,2010,5.0
Vietnam,Africa,2016,29.0
Vietnam,Africa,2017,36.0
Vietnam,Africa,2018,43.0
Vietnam,Africa,2019,48.0
Vietnam,Americas,2010,533.0
Vietnam,Americas,2011,546.0
Vietnam,Americas,2012,557.0
Vietnam,Americas,2013,537.0
Vietnam,Americas,2014,548.0
Vietnam,Americas,2015,597.0
Vietnam,Americas,2016,735.0
Vietnam,Americas,2017,817.0
Vietnam,Americas,2018,904.0
Vietnam,Americas,2019,974.0
Vietnam,East Asia/Pacific,2010,3498.0
Vietnam,East Asia/Pacific,2011,4384.0
Vietnam,East Asia/Pacific,2012,4809.0
Vietnam,East Asia/Pacific,2013,5461.0
Vietnam,East Asia/Pacific,2014,5696.0
Vietnam,East Asia/Pacific,2015,5641.0
Vietnam,East Asia/Pacific,2016,7632.0
Vietnam,East Asia/Pacific,2017,10184.0
Vietnam,East Asia/Pacific,2018,12513.0
Vietnam,East Asia/Pacific,2019,14650.0
Vietnam,Europe,2010,757.0
Vietnam,Europe,2011,812.0
Vietnam,Europe,2012,927.0
Vietnam,Europe,2013,1046.0
Vietnam,Europe,2014,1198.0
Vietnam,Europe,2015,1199.0
Vietnam,Europe,2016,1617.0
Vietnam,Europe,2017,1886.0
Vietnam,Europe,2018,2038.0
Vietnam,Europe,2019,2168.0
Vietnam,South Asia,2019,169.0
Vietnam,Others,2010,262.0
Vietnam,Others,2011,272.0
Vietnam,Others,2012,554.0
Vietnam,Others,2013,528.0
Vietnam,Others,2014,432.0
Vietnam,Others,2015,507.0
South Korea,Africa,2010,27.0
South Korea,Africa,2011,30.0
South Korea,Africa,2012,32.0
South Korea,Africa,2013,34.0
South Korea,Africa,2014,35.0
South Korea,Africa,2015,36.0
South Korea,Africa,2016,48.0
South Korea,Africa,2017,40.0
South Korea,Africa,2018,43.0
South Korea,Africa,2019,50.0
South Korea,Americas,2010,814.0
South Korea,Americas,2011,827.0
South Korea,Americas,2012,876.0
South Korea,Americas,2013,916.0
South Korea,Americas,2014,974.0
South Korea,Americas,2015,974.0
South Korea,Americas,2016,1116.0
South Korea,Americas,2017,1117.0
South Korea,Americas,2018,1243.0
South Korea,Americas,2019,1346.0
South Korea,East Asia/Pacific,2010,6769.0
South Korea,East Asia/Pacific,2011,7679.0
South Korea,East Asia/Pacific,2012,8913.0
South Korea,East Asia/Pacific,2013,9826.0
South Korea,East Asia/Pacific,2014,11682.0
South Korea,East Asia/Pacific,2015,10754.0
South Korea,East Asia/Pacific,2016,14389.0
South Korea,East Asia/Pacific,2017,10552.0
South Korea,East Asia/Pacific,2018,12362.0
South Korea,East Asia/Pacific,2019,14335.0
South Korea,Europe,2010,709.0
South Korea,Europe,2011,753.0
South Korea,Europe,2012,807.0
South Korea,Europe,2013,864.0
South Korea,Europe,2014,961.0
South Korea,Europe,2015,936.0
South Korea,Europe,2016,1093.0
South Korea,Europe,2017,1107.0
South Korea,Europe,2018,1196.0
South Korea,Europe,2019,1299.0
South Korea,Middle East,2010,25.0
South Korea,Middle East,2011,29.0
South Korea,Middle East,2012,35.0
South Korea,Middle East,2013,40.0
South Korea,Middle East,2014,46.0
South Korea,Middle East,2015,42.0
South Korea,Middle East,2016,45.0
South Korea,Middle East,2017,46.0
South Korea,Middle East,2018,49.0
South Korea,Middle East,2019,56.0
South Korea,South Asia,2010,135.0
South Korea,South Asia,2011,148.0
South Korea,South Asia,2012,147.0
South Korea,South Asia,2013,188.0
South Korea,South Asia,2014,211.0
South Korea,South Asia,2015,219.0
South Korea,South Asia,2016,274.0
South Korea,South Asia,2017,203.0
South Korea,South Asia,2018,202.0
South Korea,South Asia,2019,226.0
South Korea,Others,2010,320.0
South Korea,Others,2011,329.0
South Korea,Others,2012,330.0
South Korea,Others,2013,310.0
South Korea,Others,2014,293.0
South Korea,Others,2015,271.0
South Korea,Others,2016,277.0
South Korea,Others,2017,270.0
South Korea,Others,2018,252.0
South Korea,Others,2019,193.0
